JDCT ,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2453389.250000000, A.D. 2005-Jan-18 18:00:00.0000, -2.315788334515197E+07, -1.060186346603279E+08, -9.184616035138071E+04,  3.393444127646932E+01, -7.804522060377587E+00, -2.065661877597484E+00,
2453389.500000000, A.D. 2005-Jan-19 00:00:00.0000, -2.242433057989066E+07, -1.061846514094569E+08, -1.364622570663989E+05,  3.398683670232295E+01, -7.567341736540135E+00, -2.065441567500105E+00,
2453389.750000000, A.D. 2005-Jan-19 06:00:00.0000, -2.168966385952858E+07, -1.063455413839078E+08, -1.810725181610137E+05,  3.403758492007947E+01, -7.329822602136383E+00, -2.065121548339117E+00,
2453390.000000000, A.D. 2005-Jan-19 12:00:00.0000, -2.095391878597949E+07, -1.065012973885841E+08, -2.256747903226018E+05,  3.408668388539123E+01, -7.091976067364492E+00, -2.064701858214267E+00,
2453390.250000000, A.D. 2005-Jan-19 18:00:00.0000, -2.021713100447538E+07, -1.066519124749585E+08, -2.702669211114347E+05,  3.413413163166828E+01, -6.853813552430637E+00, -2.064182539849500E+00,
2453390.500000000, A.D. 2005-Jan-20 00:00:00.0000, -1.947933620188663E+07, -1.067973799412836E+08, -3.148467590605244E+05,  3.417992627009281E+01, -6.615346487032430E+00, -2.063563640586682E+00,
2453390.750000000, A.D. 2005-Jan-20 06:00:00.0000, -1.874057010504203E+07, -1.069376933327914E+08, -3.594121537752748E+05,  3.422406598963040E+01, -6.376586309842963E+00, -2.062845212379153E+00,
2453391.000000000, A.D. 2005-Jan-20 12:00:00.0000, -1.800086847904861E+07, -1.070728464418814E+08, -4.039609560330138E+05,  3.426654905703819E+01, -6.137544467995491E+00, -2.062027311785119E+00,
2453391.250000000, A.D. 2005-Jan-20 18:00:00.0000, -1.726026712561120E+07, -1.072028333082981E+08, -4.484910178824291E+05,  3.430737381686970E+01, -5.898232416568789E+00, -2.061109999960850E+00,
2453391.500000000, A.D. 2005-Jan-21 00:00:00.0000, -1.651880188135212E+07, -1.073276482192966E+08, -4.930001927427426E+05,  3.434653869147669E+01, -5.658661618073185E+00, -2.060093342653724E+00,
2453391.750000000, A.D. 2005-Jan-21 06:00:00.0000, -1.577650861613063E+07, -1.074472857097983E+08, -5.374863355028778E+05,  3.438404218100771E+01, -5.418843541937265E+00, -2.058977410195093E+00,
2453392.000000000, A.D. 2005-Jan-21 12:00:00.0000, -1.503342323136263E+07, -1.075617405625339E+08, -5.819473026203215E+05,  3.441988286340366E+01, -5.178789663995317E+00, -2.057762277492976E+00,
2453392.250000000, A.D. 2005-Jan-21 18:00:00.0000, -1.428958165834041E+07, -1.076710078081770E+08, -6.263809522199705E+05,  3.445405939439013E+01, -4.938511465975461E+00, -2.056448024024593E+00,
2453392.500000000, A.D. 2005-Jan-22 00:00:00.0000, -1.354501985655259E+07, -1.077750827254655E+08, -6.707851441926584E+05,  3.448657050746675E+01, -4.698020434988546E+00, -2.055034733828729E+00,
2453392.750000000, A.D. 2005-Jan-22 06:00:00.0000, -1.279977381200445E+07, -1.078739608413124E+08, -7.151577402936816E+05,  3.451741501388692E+01, -4.457328063019463E+00, -2.053522495496408E+00,
2453393.000000000, A.D. 2005-Jan-22 12:00:00.0000, -1.205387953553841E+07, -1.079676379309056E+08, -7.594966042410582E+05,  3.454659180265799E+01, -4.216445846409840E+00, -2.051911402169623E+00,
2453393.250000000, A.D. 2005-Jan-22 18:00:00.0000, -1.130737306115493E+07, -1.080561100177965E+08, -8.037996018136293E+05,  3.457409984050466E+01, -3.975385285360348E+00, -2.050201551523841E+00,
2453393.500000000, A.D. 2005-Jan-23 00:00:00.0000, -1.056029044433404E+07, -1.081393733739781E+08, -8.480646009489819E+05,  3.459993817185178E+01, -3.734157883417185E+00, -2.048393045764198E+00,
2453393.750000000, A.D. 2005-Jan-23 06:00:00.0000, -9.812667760357250E+06, -1.082174245199511E+08, -8.922894718411714E+05,  3.462410591879839E+01, -3.492775146964922E+00, -2.046485991616998E+00,
2453394.000000000, A.D. 2005-Jan-23 12:00:00.0000, -9.064541102630105E+06, -1.082902602247808E+08, -9.364720870382860E+05,  3.464660228108864E+01, -3.251248584720157E+00, -2.044480500321065E+00,
2453394.250000000, A.D. 2005-Jan-23 18:00:00.0000, -8.315946581005394E+06, -1.083578775061409E+08, -9.806103215398267E+05,  3.466742653607969E+01, -3.009589707225992E+00, -2.042376687618952E+00,
2453394.500000000, A.D. 2005-Jan-24 00:00:00.0000, -7.566920320107095E+06, -1.084202736303484E+08, -1.024702052893929E+06,  3.468657803870666E+01, -2.767810026347337E+00, -2.040174673747996E+00,
2453394.750000000, A.D. 2005-Jan-24 06:00:00.0000, -6.817498457655065E+06, -1.084774461123860E+08, -1.068745161294267E+06,  3.470405622144467E+01, -2.525921054767065E+00, -2.037874583431217E+00,
2453395.000000000, A.D. 2005-Jan-24 12:00:00.0000, -6.067717142790660E+06, -1.085293927159149E+08, -1.112737529676907E+06,  3.471986059426779E+01, -2.283934305483031E+00, -2.035476545868085E+00,
2453395.250000000, A.D. 2005-Jan-24 18:00:00.0000, -5.317612534403175E+06, -1.085761114532758E+08, -1.156677043816924E+06,  3.473399074460517E+01, -2.041861291305964E+00, -2.032980694725124E+00,
2453395.500000000, A.D. 2005-Jan-25 00:00:00.0000, -4.567220799457351E+06, -1.086176005854797E+08, -1.200561592424691E+06,  3.474644633729418E+01, -1.799713524358263E+00, -2.030387168126379E+00,
2453395.750000000, A.D. 2005-Jan-25 06:00:00.0000, -3.816578111321878E+06, -1.086538586221873E+08, -1.244389067242160E+06,  3.475722711453064E+01, -1.557502515573671E+00, -2.027696108643722E+00,
2453396.000000000, A.D. 2005-Jan-25 12:00:00.0000, -3.065720648099015E+06, -1.086848843216783E+08, -1.288157363138743E+06,  3.476633289581621E+01, -1.315239774197901E+00, -2.024907663287027E+00,
2453396.250000000, A.D. 2005-Jan-25 18:00:00.0000, -2.314684590955378E+06, -1.087106766908095E+08, -1.331864378207140E+06,  3.477376357790284E+01, -1.072936807290163E+00, -2.022021983494184E+00,
2453396.500000000, A.D. 2005-Jan-26 00:00:00.0000, -1.563506122453962E+06, -1.087312349849617E+08, -1.375508013858855E+06,  3.477951913473434E+01, -8.306051192256563E-01, -2.019039225120979E+00,
2453396.750000000, A.D. 2005-Jan-26 06:00:00.0000, -8.122214248874504E+05, -1.087465587079772E+08, -1.419086174919434E+06,  3.478359961738518E+01, -5.882562111990072E-01, -2.015959548430813E+00,
2453397.000000000, A.D. 2005-Jan-26 12:00:00.0000, -6.086667861288600E+04, -1.087566476120849E+08, -1.462596769723684E+06,  3.478600515399638E+01, -3.459015807286848E-01, -2.012783118084291E+00,
2453397.250000000, A.D. 2005-Jan-26 18:00:00.0000,  6.905219396122582E+05, -1.087615016978163E+08, -1.506037710210443E+06,  3.478673594970862E+01, -1.035527211623950E-01, -2.009510103128652E+00,
2453397.500000000, A.D. 2005-Jan-27 00:00:00.0000,  1.441908258292515E+06, -1.087611212139094E+08, -1.549406912017256E+06,  3.478579228659245E+01,  1.387788788165301E-01, -2.006140676987067E+00,
2453397.750000000, A.D. 2005-Jan-27 06:00:00.0000,  2.193256112855341E+06, -1.087555066572032E+08, -1.592702294574775E+06,  3.478317452357585E+01,  3.810817356817305E-01, -2.002675017447777E+00,
2453398.000000000, A.D. 2005-Jan-27 12:00:00.0000,  2.944529347310413E+06, -1.087446587725205E+08, -1.635921781200916E+06,  3.477888309636889E+01,  6.233443715554082E-01, -1.999113306653104E+00,
2453398.250000000, A.D. 2005-Jan-27 18:00:00.0000,  3.695691815907298E+06, -1.087285785525412E+08, -1.679063299194798E+06,  3.477291851738565E+01,  8.655553146988720E-01, -1.995455731088303E+00,
2453398.500000000, A.D. 2005-Jan-28 00:00:00.0000,  4.446707384791383E+06, -1.087072672376637E+08, -1.722124779930435E+06,  3.476528137566346E+01,  1.107703100002050E+00, -1.991702481570279E+00,
2453398.750000000, A.D. 2005-Jan-28 06:00:00.0000,  5.197539933658044E+06, -1.086807263158569E+08, -1.765104158950128E+06,  3.475597233677921E+01,  1.349776269471943E+00, -1.987853753236164E+00,
2453399.000000000, A.D. 2005-Jan-28 12:00:00.0000,  5.948153357404969E+06, -1.086489575225013E+08, -1.807999376057744E+06,  3.474499214276321E+01,  1.591763372720020E+00, -1.983909745531738E+00,
2453399.250000000, A.D. 2005-Jan-28 18:00:00.0000,  6.698511567782601E+06, -1.086119628402188E+08, -1.850808375411555E+06,  3.473234161201004E+01,  1.833652967448527E+00, -1.979870662199728E+00,
2453399.500000000, A.D. 2005-Jan-29 00:00:00.0000,  7.448578495042617E+06, -1.085697444986938E+08, -1.893529105617024E+06,  3.471802163918692E+01,  2.075433619935714E+00, -1.975736711267944E+00,
2453399.750000000, A.D. 2005-Jan-29 06:00:00.0000,  8.198318089584400E+06, -1.085223049744816E+08, -1.936159519819155E+06,  3.470203319513931E+01,  2.317093905519970E+00, -1.971508105037292E+00,
2453400.000000000, A.D. 2005-Jan-29 12:00:00.0000,  8.947694323599454E+06, -1.084696469908083E+08, -1.978697575794712E+06,  3.468437732679378E+01,  2.558622409082838E+00, -1.967185060069636E+00,
2453400.250000000, A.D. 2005-Jan-29 18:00:00.0000,  9.696671192713672E+06, -1.084117735173590E+08, -2.021141236044079E+06,  3.466505515705830E+01,  2.800007725530927E+00, -1.962767797175528E+00,
2453400.500000000, A.D. 2005-Jan-30 00:00:00.0000,  1.044521271762745E+07, -1.083486877700562E+08, -2.063488467882946E+06,  3.464406788471989E+01,  3.041238460276682E+00, -1.958256541401784E+00,
2453400.750000000, A.D. 2005-Jan-30 06:00:00.0000,  1.119328294575351E+07, -1.082803932108280E+08, -2.105737243533641E+06,  3.462141678433950E+01,  3.282303229718027E+00, -1.953651522018944E+00,
2453401.000000000, A.D. 2005-Jan-30 12:00:00.0000,  1.194084595285251E+07, -1.082068935473649E+08, -2.147885540216237E+06,  3.459710320614445E+01,  3.523190661716850E+00, -1.948952972508569E+00,
2453401.250000000, A.D. 2005-Jan-30 18:00:00.0000,  1.268786584466622E+07, -1.081281927328678E+08, -2.189931340239376E+06,  3.457112857591811E+01,  3.763889396076346E+00, -1.944161130550418E+00,
2453401.500000000, A.D. 2005-Jan-31 00:00:00.0000,  1.343430675854830E+07, -1.080442949657845E+08, -2.231872631090812E+06,  3.454349439488702E+01,  4.004388085017181E+00, -1.939276238009485E+00,
