JDCT ,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2453393.000000000, A.D. 2005-Jan-22 12:00:00.0000, -8.061631421517231E+08, -1.209905208217365E+08,  1.854056020579886E+07,  1.776198611062693E+00, -1.230558035665442E+01,  1.119819641980158E-02,
2453393.250000000, A.D. 2005-Jan-22 18:00:00.0000, -8.061247298178571E+08, -1.212563222602052E+08,  1.854080073568736E+07,  1.780596762169113E+00, -1.230567755201378E+01,  1.107393706332083E-02,
2453393.500000000, A.D. 2005-Jan-23 00:00:00.0000, -8.060862160936034E+08, -1.215221248090317E+08,  1.854103870621431E+07,  1.785573532696978E+00, -1.230559834551607E+01,  1.096416004966905E-02,
2453393.750000000, A.D. 2005-Jan-23 06:00:00.0000, -8.060475909133872E+08, -1.217879197517712E+08,  1.854127457672690E+07,  1.790836453402181E+00, -1.230492732410431E+01,  1.088005903440070E-02,
2453394.000000000, A.D. 2005-Jan-23 12:00:00.0000, -8.060088538372334E+08, -1.220536929414973E+08,  1.854150887210233E+07,  1.795844184759800E+00, -1.230361560020645E+01,  1.081592073051141E-02,
2453394.250000000, A.D. 2005-Jan-23 18:00:00.0000, -8.059700151924235E+08, -1.223194340518771E+08,  1.854174182909162E+07,  1.800208535347998E+00, -1.230204700277615E+01,  1.075242190360282E-02,
2453394.500000000, A.D. 2005-Jan-24 00:00:00.0000, -8.059310892158929E+08, -1.225851435499987E+08,  1.854197323903775E+07,  1.803977737779178E+00, -1.230077245304606E+01,  1.067030598979901E-02,
2453394.750000000, A.D. 2005-Jan-24 06:00:00.0000, -8.058920845005958E+08, -1.228508319709462E+08,  1.854220260855768E+07,  1.807590199977369E+00, -1.230011310341519E+01,  1.056413850812277E-02,
2453395.000000000, A.D. 2005-Jan-24 12:00:00.0000, -8.058529987113103E+08, -1.231165120050524E+08,  1.854242952044611E+07,  1.811554356466993E+00, -1.229993704500916E+01,  1.044585562802691E-02,
2453395.250000000, A.D. 2005-Jan-24 18:00:00.0000, -8.058138211161878E+08, -1.233821893327847E+08,  1.854265392872327E+07,  1.816090979311298E+00, -1.229977302578364E+01,  1.033554047376573E-02,
2453395.500000000, A.D. 2005-Jan-25 00:00:00.0000, -8.057745409324180E+08, -1.236478589264226E+08,  1.854287617248188E+07,  1.820985548446692E+00, -1.229916704365339E+01,  1.024638529722210E-02,
2453395.750000000, A.D. 2005-Jan-25 06:00:00.0000, -8.057351554792250E+08, -1.239135092662152E+08,  1.854309670564419E+07,  1.825753143060004E+00, -1.229800877503776E+01,  1.017522608187527E-02,
2453396.000000000, A.D. 2005-Jan-25 12:00:00.0000, -8.056956722340026E+08, -1.241791310178541E+08,  1.854331575268760E+07,  1.830002005015852E+00, -1.229659553124079E+01,  1.010546161661097E-02,
2453396.250000000, A.D. 2005-Jan-25 18:00:00.0000, -8.056561032673002E+08, -1.244447240016647E+08,  1.854353313638211E+07,  1.833726886215842E+00, -1.229542940771202E+01,  1.001866173169486E-02,
2453396.500000000, A.D. 2005-Jan-26 00:00:00.0000, -8.056164562118982E+08, -1.247102979187934E+08,  1.854374838271092E+07,  1.837324355982208E+00, -1.229483331646003E+01,  9.908764677298620E-03,
2453396.750000000, A.D. 2005-Jan-26 06:00:00.0000, -8.055767282376752E+08, -1.249758640019521E+08,  1.854396111290497E+07,  1.841287060714492E+00, -1.229466449845108E+01,  9.788117888683168E-03,
